bed_bath_table,health_beauty,sports_leisure,furniture_decor,computers_accessories
1567.219784203442,3917.3820694617093,1635.7480297836078,2701.3283253453756,1686.3317257845215
35.487608658640006,52.56906027542917,33.193803686844674,41.272587424830384,35.160335540771484
-0.5347061210082316,-1.7157233743695026,-2.1543735577177725,-1.5932591011947563,-2.171943565657987
