bed_bath_table,health_beauty,sports_leisure,furniture_decor,computers_accessories
1143.5654583288754,3386.924247806699,940.8341325537244,1280.6451687957713,1154.0034996676138
26.247645308986407,49.36353320277403,24.159473999081595,30.78459636617626,29.25189264976225
-0.11984096063649874,-1.3479837258384642,-0.8143028485373796,-0.22941173356116185,-1.1706488228551626
